,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
153,84513,39.24423,-111.00988,Castle Dale,UT,Utah,TRUE,,1413,48.3,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
154,84515,38.9426,-109.17929,Cisco,UT,Utah,TRUE,,0,0,49019,Grand,"{""49019"": ""100""}",Grand,49019,FALSE,FALSE,America/Denver
155,84516,39.143,-111.06883,Clawson,UT,Utah,TRUE,,122,2,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
156,84518,39.39247,-110.89036,Cleveland,UT,Utah,TRUE,,912,5.3,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
157,84520,39.52915,-110.42051,East Carbon,UT,Utah,TRUE,,1202,82,49007,Carbon,"{""49007"": ""100""}",Carbon,49007,FALSE,FALSE,America/Denver
158,84521,39.42156,-110.78186,Elmo,UT,Utah,TRUE,,739,5,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
159,84522,38.92041,-111.19993,Emery,UT,Utah,TRUE,,390,2.7,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
160,84523,39.09447,-111.19997,Ferron,UT,Utah,TRUE,,1679,5.7,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
161,84525,38.94652,-110.25453,Green River,UT,Utah,TRUE,,958,0.3,49015,Emery,"{""49015"": ""95.69"", ""49019"": ""4.31""}",Emery|Grand,49015|49019,FALSE,FALSE,America/Denver
162,84526,39.74541,-110.94615,Helper,UT,Utah,TRUE,,3924,4.7,49007,Carbon,"{""49007"": ""99.76"", ""49049"": ""0.19"", ""49013"": ""0.05""}",Carbon|Utah|Duchesne,49007|49049|49013,FALSE,FALSE,America/Denver
163,84528,39.40956,-111.07856,Huntington,UT,Utah,TRUE,,2621,5.8,49015,Emery,"{""49015"": ""100""}",Emery,49015,FALSE,FALSE,America/Denver
164,84529,39.67943,-110.82074,Kenilworth,UT,Utah,TRUE,,204,62.1,49007,Carbon,"{""49007"": ""100""}",Carbon,49007,FALSE,FALSE,America/Denver
165,84530,38.2889,-109.16129,La Sal,UT,Utah,TRUE,,291,0.4,49037,San Juan,"{""49037"": ""100""}",San Juan,49037,FALSE,FALSE,America/Denver
